date,views,code,day_month
2017-10-29,19338183,it,10-29
2017-10-30,18472966,it,10-30
2017-10-31,16671412,it,10-31
2017-11-01,19752180,it,11-01
2017-11-02,19491718,it,11-02
2017-11-03,18830256,it,11-03
2017-11-04,18549820,it,11-04
2017-11-05,21690075,it,11-05
2017-11-06,20409608,it,11-06
2017-11-07,19971890,it,11-07
2017-11-08,19147089,it,11-08
2017-11-09,19416698,it,11-09
2017-11-10,17974256,it,11-10
2017-11-11,17893688,it,11-11
2017-11-12,21014841,it,11-12
2017-11-13,19733371,it,11-13
2017-11-14,19785805,it,11-14
2017-11-15,19332844,it,11-15
2017-11-16,19283313,it,11-16
2017-11-17,18704596,it,11-17
2017-11-18,18941365,it,11-18
2017-11-19,21715801,it,11-19
2017-11-20,19874561,it,11-20
2017-11-21,19067649,it,11-21
2017-11-22,18731818,it,11-22
2017-11-23,18391257,it,11-23
2017-11-24,17515047,it,11-24
2017-11-25,17689293,it,11-25
2017-11-26,20413179,it,11-26
2017-11-27,19841241,it,11-27
2017-11-28,19241253,it,11-28
2017-11-29,19467975,it,11-29
2017-11-30,18836909,it,11-30
2017-12-01,17927676,it,12-01
2017-12-02,17925170,it,12-02
2017-12-03,19211187,it,12-03
2017-12-04,18335970,it,12-04
2017-12-05,20035569,it,12-05
2017-12-06,18019672,it,12-06
2017-12-07,17099534,it,12-07
2017-12-08,18217093,it,12-08
2017-12-09,17883961,it,12-09
2017-12-10,20531932,it,12-10
2017-12-11,19071055,it,12-11
2017-12-12,18742406,it,12-12
2017-12-13,18385260,it,12-13
2017-12-14,18332629,it,12-14
2017-12-15,17169961,it,12-15
2017-12-16,16786981,it,12-16
2017-12-17,20476870,it,12-17
2017-12-18,18497277,it,12-18
2017-12-19,17450683,it,12-19
2017-12-20,16611287,it,12-20
2017-12-21,15812855,it,12-21
2017-12-22,15117576,it,12-22
2017-12-23,14520761,it,12-23
2017-12-24,15161462,it,12-24
2017-12-25,16147400,it,12-25
2017-12-26,20443471,it,12-26
2017-12-27,20070964,it,12-27
2017-12-28,19994541,it,12-28
2017-12-29,18540921,it,12-29
2017-12-30,17943557,it,12-30
2017-12-31,16348309,it,12-31
2018-01-01,20962751,it,01-01
2018-01-02,21834020,it,01-02
2018-01-03,22083534,it,01-03
2018-01-04,21633767,it,01-04
2018-01-05,20713898,it,01-05
2018-01-06,21736025,it,01-06
2018-01-07,24451666,it,01-07
2018-01-08,23133244,it,01-08
2018-01-09,22026717,it,01-09
2018-01-10,21425402,it,01-10
2018-01-11,21124167,it,01-11
2018-01-12,20105874,it,01-12
2018-01-13,19524951,it,01-13
2018-01-14,23745287,it,01-14
2018-01-15,22010926,it,01-15
2018-01-16,21380017,it,01-16
2018-01-17,21435743,it,01-17
2018-01-18,20381323,it,01-18
2018-01-19,20357910,it,01-19
2018-01-20,19502589,it,01-20
2018-01-21,22489412,it,01-21
2018-01-22,22610436,it,01-22
2018-01-23,21848354,it,01-23
2018-01-24,20961688,it,01-24
2018-01-25,20475121,it,01-25
2018-01-26,19767247,it,01-26
2018-01-27,19910108,it,01-27
2018-01-28,22643145,it,01-28
2018-01-29,21762423,it,01-29
2018-01-30,21022396,it,01-30
2018-01-31,20712691,it,01-31
2018-02-01,20486510,it,02-01
2018-02-02,20109856,it,02-02
2018-02-03,20178178,it,02-03
2018-02-04,23143298,it,02-04
2018-02-05,22347785,it,02-05
2018-02-06,22655064,it,02-06
2018-02-07,22401878,it,02-07
2018-02-08,21511052,it,02-08
2018-02-09,20433409,it,02-09
2018-02-10,21552934,it,02-10
2018-02-11,22587136,it,02-11
2018-02-12,21360648,it,02-12
2018-02-13,21282560,it,02-13
2018-02-14,20690908,it,02-14
2018-02-15,20238888,it,02-15
2018-02-16,19637578,it,02-16
2018-02-17,19676376,it,02-17
2018-02-18,22545169,it,02-18
2018-02-19,21459673,it,02-19
2018-02-20,21242359,it,02-20
2018-02-21,20858984,it,02-21
2018-02-22,20405506,it,02-22
2018-02-23,20361745,it,02-23
2018-02-24,19803047,it,02-24
2018-02-25,22845867,it,02-25
2018-02-26,20383489,it,02-26
2018-02-27,20479689,it,02-27
2018-02-28,18759370,it,02-28
2018-03-01,19796805,it,03-01
2018-03-02,19075192,it,03-02
2018-03-03,19479484,it,03-03
2018-03-04,22226511,it,03-04
2018-03-05,21412313,it,03-05
2018-03-06,20496895,it,03-06
2018-03-07,20743969,it,03-07
2018-03-08,19548763,it,03-08
2018-03-09,18392978,it,03-09
2018-03-10,18967786,it,03-10
2018-03-11,21569924,it,03-11
2018-03-12,19625393,it,03-12
2018-03-13,19447624,it,03-13
2018-03-14,21324765,it,03-14
2018-03-15,19898640,it,03-15
2018-03-16,18960861,it,03-16
2018-03-17,20967971,it,03-17
2018-03-18,22905653,it,03-18
2018-03-19,20782439,it,03-19
2018-03-20,20675734,it,03-20
2018-03-21,21543385,it,03-21
2018-03-22,20298053,it,03-22
2018-03-23,18604468,it,03-23
2018-03-24,19324521,it,03-24
2018-03-25,21028267,it,03-25
2018-03-26,21751739,it,03-26
2018-03-27,19203941,it,03-27
2018-03-28,18249089,it,03-28
2018-03-29,19181426,it,03-29
2018-03-30,18272740,it,03-30
2018-03-31,18800733,it,03-31
2018-04-01,19196962,it,04-01
2018-04-02,19277729,it,04-02
2018-04-03,21495475,it,04-03
2018-04-04,20264799,it,04-04
2018-04-05,19890713,it,04-05
2018-04-06,18844113,it,04-06
2018-04-07,17768927,it,04-07
2018-04-08,19601793,it,04-08
2018-04-09,19931058,it,04-09
2018-04-10,19098729,it,04-10
2018-04-11,18893708,it,04-11
2018-04-12,19285938,it,04-12
2018-04-13,19044583,it,04-13
2018-04-14,18638205,it,04-14
2018-04-15,20690114,it,04-15
2018-04-16,19759394,it,04-16
2018-04-17,19738633,it,04-17
2018-04-18,19124819,it,04-18
2018-04-19,19341955,it,04-19
2018-04-20,18858682,it,04-20
2018-04-21,17998446,it,04-21
2018-04-22,18994990,it,04-22
2018-04-23,19649938,it,04-23
2018-04-24,18978118,it,04-24
2018-04-25,19963269,it,04-25
2018-04-26,19731895,it,04-26
2018-04-27,18538214,it,04-27
2018-04-28,17717592,it,04-28
2018-04-29,18967137,it,04-29
2018-04-30,19310129,it,04-30
2018-05-01,21302938,it,05-01
2018-05-02,21344562,it,05-02
2018-05-03,24392331,it,05-03
2018-05-04,19668595,it,05-04
2018-05-05,19370235,it,05-05
2018-05-06,20688261,it,05-06
2018-05-07,22149878,it,05-07
2018-05-08,19791462,it,05-08
2018-05-09,20405209,it,05-09
2018-05-10,21332777,it,05-10
2018-05-11,20015680,it,05-11
2018-05-12,19514896,it,05-12
2018-05-13,21486129,it,05-13
2018-05-14,26709394,it,05-14
2018-05-15,23156209,it,05-15
2018-05-16,24982565,it,05-16
2018-05-17,22697533,it,05-17
2018-05-18,22257047,it,05-18
2018-05-19,21568434,it,05-19
2018-05-20,22620869,it,05-20
2018-05-21,22431577,it,05-21
2018-05-22,22692928,it,05-22
2018-05-23,23134416,it,05-23
2018-05-24,20539306,it,05-24
2018-05-25,18393862,it,05-25
2018-05-26,18793831,it,05-26
2018-05-27,21400206,it,05-27
2018-05-28,21988562,it,05-28
2018-05-29,21204878,it,05-29
2018-05-30,19969662,it,05-30
2018-05-31,20937051,it,05-31
2018-06-01,19260543,it,06-01
2018-06-02,20371535,it,06-02
2018-06-03,23083608,it,06-03
2018-06-04,21213165,it,06-04
2018-06-05,21183346,it,06-05
2018-06-06,20413749,it,06-06
2018-06-07,21578014,it,06-07
2018-06-08,19876825,it,06-08
2018-06-09,19268632,it,06-09
2018-06-10,19390749,it,06-10
2018-06-11,20062069,it,06-11
2018-06-12,19732606,it,06-12
2018-06-13,22092378,it,06-13
2018-06-14,27661645,it,06-14
2018-06-15,18990484,it,06-15
2018-06-16,21110591,it,06-16
2018-06-17,20555797,it,06-17
2018-06-18,21084210,it,06-18
2018-06-19,21331437,it,06-19
2018-06-20,19396302,it,06-20
2018-06-21,18639307,it,06-21
2018-06-22,19738359,it,06-22
2018-06-23,19123393,it,06-23
2018-06-24,20556469,it,06-24
2018-06-25,20273512,it,06-25
2018-06-26,19571255,it,06-26
2018-06-27,18822229,it,06-27
2018-06-28,19393862,it,06-28
2018-06-29,18965953,it,06-29
2018-06-30,18935519,it,06-30
2018-07-01,20562369,it,07-01
2018-07-02,20291007,it,07-02
2018-07-03,31922933,it,07-03
2018-07-04,25896276,it,07-04
2018-07-05,21515027,it,07-05
2018-07-06,20861759,it,07-06
2018-07-07,21023481,it,07-07
2018-07-08,21953771,it,07-08
2018-07-09,18152970,it,07-09
2018-07-10,19514159,it,07-10
2018-07-11,18774881,it,07-11
2018-07-12,17643278,it,07-12
2018-07-13,16782095,it,07-13
2018-07-14,16647271,it,07-14
2018-07-15,19424160,it,07-15
2018-07-16,19082036,it,07-16
2018-07-17,18552561,it,07-17
2018-07-18,18127820,it,07-18
2018-07-19,17684282,it,07-19
2018-07-20,17175914,it,07-20
2018-07-21,18450230,it,07-21
2018-07-22,19412806,it,07-22
2018-07-23,19222045,it,07-23
2018-07-24,17736626,it,07-24
2018-07-25,18634480,it,07-25
2018-07-26,17407036,it,07-26
2018-07-27,16946676,it,07-27
2018-07-28,16286781,it,07-28
2018-07-29,17246590,it,07-29
2018-07-30,18010010,it,07-30
2018-07-31,17766385,it,07-31
2018-08-01,17668502,it,08-01
2018-08-02,18321368,it,08-02
2018-08-03,18143550,it,08-03
2018-08-04,17614539,it,08-04
2018-08-05,18508413,it,08-05
2018-08-06,18247234,it,08-06
2018-08-07,17451565,it,08-07
2018-08-08,17571759,it,08-08
2018-08-09,18016863,it,08-09
2018-08-10,17556022,it,08-10
2018-08-11,17091781,it,08-11
2018-08-12,19811425,it,08-12
2018-08-13,18438809,it,08-13
2018-08-14,19714715,it,08-14
2018-08-15,18981407,it,08-15
2018-08-16,19550310,it,08-16
2018-08-17,19707569,it,08-17
2018-08-18,19272027,it,08-18
2018-08-19,20253383,it,08-19
2018-08-20,20280722,it,08-20
2018-08-21,19791416,it,08-21
2018-08-22,19616599,it,08-22
2018-08-23,19734124,it,08-23
2018-08-24,19376024,it,08-24
2018-08-25,19397501,it,08-25
2018-08-26,20319332,it,08-26
2018-08-27,20142967,it,08-27
2018-08-28,19969446,it,08-28
2018-08-29,20926990,it,08-29
2018-08-30,20465553,it,08-30
2018-08-31,20006761,it,08-31
2018-09-01,19648362,it,09-01
2018-09-02,20703217,it,09-02
2018-09-03,21120956,it,09-03
2018-09-04,20554189,it,09-04
2018-09-05,20297204,it,09-05
2018-09-06,20786514,it,09-06
2018-09-07,20025431,it,09-07
2018-09-08,18995509,it,09-08
2018-09-09,20825808,it,09-09
2018-09-10,20381319,it,09-10
2018-09-11,19365237,it,09-11
2018-09-12,19347135,it,09-12
2018-09-13,19460765,it,09-13
2018-09-14,18446085,it,09-14
2018-09-15,18631948,it,09-15
2018-09-16,20218377,it,09-16
2018-09-17,19506365,it,09-17
2018-09-18,19519851,it,09-18
2018-09-19,18788100,it,09-19
2018-09-20,18887464,it,09-20
2018-09-21,18491607,it,09-21
2018-09-22,18143091,it,09-22
2018-09-23,19800989,it,09-23
2018-09-24,19907849,it,09-24
2018-09-25,18988872,it,09-25
2018-09-26,18628031,it,09-26
2018-09-27,17690457,it,09-27
2018-09-28,17419727,it,09-28
2018-09-29,16905409,it,09-29
2018-09-30,19768776,it,09-30
2018-10-01,19784306,it,10-01
2018-10-02,18729412,it,10-02
2018-10-03,18168896,it,10-03
2018-10-04,18225543,it,10-04
2018-10-05,18166639,it,10-05
2018-10-06,18783819,it,10-06
2018-10-07,20434280,it,10-07
2018-10-08,20320105,it,10-08
2018-10-09,20537944,it,10-09
2018-10-10,20942675,it,10-10
2018-10-11,20742222,it,10-11
2018-10-12,20142761,it,10-12
2018-10-13,20093640,it,10-13
2018-10-14,22101239,it,10-14
2018-10-15,21725869,it,10-15
2018-10-16,20694011,it,10-16
2018-10-17,19979552,it,10-17
2018-10-18,19905993,it,10-18
2018-10-19,19112926,it,10-19
2018-10-20,18629975,it,10-20
2018-10-21,19613667,it,10-21
2018-10-22,20194347,it,10-22
2018-10-23,20856724,it,10-23
2018-10-24,19268305,it,10-24
2018-10-25,20012702,it,10-25
2018-10-26,19824954,it,10-26
2018-10-27,19466390,it,10-27
2018-10-28,22183978,it,10-28
2018-10-29,20597798,it,10-29
2018-10-30,20022457,it,10-30
2018-10-31,18760006,it,10-31
2018-11-01,21856882,it,11-01
2018-11-02,21490454,it,11-02
2018-11-03,20517533,it,11-03
2018-11-04,23281989,it,11-04
2018-11-05,21319466,it,11-05
2018-11-06,21755771,it,11-06
2018-11-07,20986073,it,11-07
2018-11-08,20157010,it,11-08
2018-11-09,19586452,it,11-09
2018-11-10,20161184,it,11-10
2018-11-11,22010862,it,11-11
2018-11-12,21612442,it,11-12
2018-11-13,21829554,it,11-13
2018-11-14,20950593,it,11-14
2018-11-15,20071697,it,11-15
2018-11-16,19527200,it,11-16
2018-11-17,18676821,it,11-17
2018-11-18,21491821,it,11-18
2018-11-19,21032831,it,11-19
2018-11-20,20937939,it,11-20
2018-11-21,19676006,it,11-21
2018-11-22,19620197,it,11-22
2018-11-23,19061656,it,11-23
2018-11-24,19729351,it,11-24
2018-11-25,22117119,it,11-25
2018-11-26,22016489,it,11-26
2018-11-27,20936019,it,11-27
2018-11-28,20374800,it,11-28
2018-11-29,20172331,it,11-29
2018-11-30,19337417,it,11-30
2018-12-01,19532352,it,12-01
2018-12-02,22478899,it,12-02
2018-12-03,20614718,it,12-03
2018-12-04,20866179,it,12-04
2018-12-05,20617320,it,12-05
2018-12-06,20439699,it,12-06
2018-12-07,19897699,it,12-07
2018-12-08,19725271,it,12-08
2018-12-09,21299817,it,12-09
2018-12-10,20290506,it,12-10
2018-12-11,20250184,it,12-11
2018-12-12,20340735,it,12-12
2018-12-13,20548104,it,12-13
2018-12-14,20418807,it,12-14
2018-12-15,18429101,it,12-15
2018-12-16,21423182,it,12-16
2018-12-17,20156282,it,12-17
2018-12-18,19901436,it,12-18
2018-12-19,19665377,it,12-19
2018-12-20,19023196,it,12-20
2018-12-21,18002708,it,12-21
2018-12-22,16916046,it,12-22
2018-12-23,18787198,it,12-23
2018-12-24,16982194,it,12-24
2018-12-25,18577204,it,12-25
2018-12-26,21085652,it,12-26
2018-12-27,20723179,it,12-27
2018-12-28,22474550,it,12-28
2018-12-29,20422176,it,12-29
2018-12-30,21949322,it,12-30
2018-12-31,18031448,it,12-31
2019-01-01,21763365,it,01-01
2019-01-02,22726156,it,01-02
2019-01-03,23424679,it,01-03
2019-01-04,22976177,it,01-04
2019-01-05,23539685,it,01-05
2019-01-06,25236883,it,01-06
2019-01-07,23501021,it,01-07
2019-01-08,23763772,it,01-08
2019-01-09,22733488,it,01-09
2019-01-10,23036129,it,01-10
2019-01-11,22225297,it,01-11
2019-01-12,21489141,it,01-12
2019-01-13,26106032,it,01-13
2019-01-14,24681740,it,01-14
2019-01-15,23647134,it,01-15
2019-01-16,22996087,it,01-16
2019-01-17,25696071,it,01-17
2019-01-18,23183182,it,01-18
2019-01-19,22540410,it,01-19
2019-01-20,25490771,it,01-20
2019-01-21,24245298,it,01-21
2019-01-22,24544784,it,01-22
2019-01-23,24331033,it,01-23
2019-01-24,23546065,it,01-24
2019-01-25,22156204,it,01-25
2019-01-26,21480311,it,01-26
2019-01-27,25319931,it,01-27
2019-01-28,23776500,it,01-28
2019-01-29,22805184,it,01-29
2019-01-30,23190375,it,01-30
2019-01-31,22388235,it,01-31
2019-02-01,22218308,it,02-01
2019-02-02,22823478,it,02-02
2019-02-03,24934633,it,02-03
2019-02-04,23596619,it,02-04
2019-02-05,23287120,it,02-05
2019-02-06,23090523,it,02-06
2019-02-07,22431085,it,02-07
2019-02-08,22519938,it,02-08
2019-02-09,23375428,it,02-09
2019-02-10,25248577,it,02-10
2019-02-11,23187210,it,02-11
2019-02-12,24082448,it,02-12
2019-02-13,22123168,it,02-13
2019-02-14,20535284,it,02-14
2019-02-15,20616925,it,02-15
2019-02-16,20822477,it,02-16
2019-02-17,22633287,it,02-17
2019-02-18,22367434,it,02-18
2019-02-19,21966284,it,02-19
2019-02-20,21404237,it,02-20
2019-02-21,21872845,it,02-21
2019-02-22,21229288,it,02-22
2019-02-23,22115680,it,02-23
2019-02-24,23667515,it,02-24
2019-02-25,23810060,it,02-25
2019-02-26,22407069,it,02-26
2019-02-27,20736764,it,02-27
2019-02-28,21209832,it,02-28
2019-03-01,19760739,it,03-01
2019-03-02,20345082,it,03-02
2019-03-03,21572984,it,03-03
2019-03-04,23486216,it,03-04
2019-03-05,21464737,it,03-05
2019-03-06,20290796,it,03-06
2019-03-07,21210019,it,03-07
2019-03-08,19623542,it,03-08
2019-03-09,20227776,it,03-09
2019-03-10,23241025,it,03-10
2019-03-11,22070965,it,03-11
2019-03-12,21232615,it,03-12
2019-03-13,20766437,it,03-13
2019-03-14,21085482,it,03-14
2019-03-15,18985854,it,03-15
2019-03-16,19400313,it,03-16
2019-03-17,22114220,it,03-17
2019-03-18,20603617,it,03-18
2019-03-19,20206607,it,03-19
2019-03-20,20080608,it,03-20
2019-03-21,19688756,it,03-21
2019-03-22,19833077,it,03-22
2019-03-23,20022317,it,03-23
2019-03-24,21576046,it,03-24
2019-03-25,20697781,it,03-25
2019-03-26,21243333,it,03-26
2019-03-27,21074650,it,03-27
2019-03-28,20173309,it,03-28
2019-03-29,19148324,it,03-29
2019-03-30,19287534,it,03-30
2019-03-31,20429148,it,03-31
2019-04-01,20237684,it,04-01
2019-04-02,20076797,it,04-02
2019-04-03,20181603,it,04-03
2019-04-04,21258886,it,04-04
2019-04-05,20367071,it,04-05
2019-04-06,19791080,it,04-06
2019-04-07,22452721,it,04-07
2019-04-08,20900863,it,04-08
2019-04-09,20288720,it,04-09
2019-04-10,20553857,it,04-10
2019-04-11,21280086,it,04-11
2019-04-12,21262362,it,04-12
2019-04-13,21093218,it,04-13
2019-04-14,23361439,it,04-14
2019-04-15,21915934,it,04-15
2019-04-16,20367614,it,04-16
2019-04-17,18572896,it,04-17
2019-04-18,18573724,it,04-18
2019-04-19,18555503,it,04-19
2019-04-20,18239208,it,04-20
2019-04-21,20584461,it,04-21
2019-04-22,20836112,it,04-22
2019-04-23,21972844,it,04-23
2019-04-24,21302972,it,04-24
2019-04-25,22001324,it,04-25
2019-04-26,21626647,it,04-26
2019-04-27,20766514,it,04-27
2019-04-28,23096660,it,04-28
2019-04-29,21138448,it,04-29
2019-04-30,20028481,it,04-30
2019-05-01,22427713,it,05-01
2019-05-02,20783430,it,05-02
2019-05-03,20078282,it,05-03
2019-05-04,21108612,it,05-04
2019-05-05,23118917,it,05-05
2019-05-06,20099656,it,05-06
2019-05-07,19510747,it,05-07
2019-05-08,20150928,it,05-08
2019-05-09,19622374,it,05-09
2019-05-10,19527106,it,05-10
2019-05-11,20189389,it,05-11
2019-05-12,22814720,it,05-12
2019-05-13,21598835,it,05-13
2019-05-14,21854144,it,05-14
2019-05-15,20652953,it,05-15
2019-05-16,20070332,it,05-16
2019-05-17,19206766,it,05-17
2019-05-18,20401702,it,05-18
2019-05-19,22425073,it,05-19
2019-05-20,21193304,it,05-20
2019-05-21,21886257,it,05-21
2019-05-22,21098633,it,05-22
2019-05-23,21073761,it,05-23
2019-05-24,20352745,it,05-24
2019-05-25,21151138,it,05-25
2019-05-26,23503975,it,05-26
2019-05-27,23173443,it,05-27
2019-05-28,22528134,it,05-28
2019-05-29,22564615,it,05-29
2019-05-30,20897144,it,05-30
2019-05-31,19068716,it,05-31
2019-06-01,19705171,it,06-01
2019-06-02,21367876,it,06-02
2019-06-03,20637830,it,06-03
2019-06-04,20137007,it,06-04
2019-06-05,20477676,it,06-05
2019-06-06,19470657,it,06-06
2019-06-07,18830664,it,06-07
2019-06-08,18574475,it,06-08
2019-06-09,20467009,it,06-09
2019-06-10,20295576,it,06-10
2019-06-11,20518447,it,06-11
2019-06-12,19611128,it,06-12
2019-06-13,18242684,it,06-13
2019-06-14,18620985,it,06-14
2019-06-15,18232737,it,06-15
2019-06-16,19811565,it,06-16
2019-06-17,20112484,it,06-17
2019-06-18,20040234,it,06-18
2019-06-19,19002614,it,06-19
2019-06-20,19412268,it,06-20
2019-06-21,19798815,it,06-21
2019-06-22,18729272,it,06-22
2019-06-23,19943892,it,06-23
2019-06-24,19842670,it,06-24
2019-06-25,20196540,it,06-25
2019-06-26,19006792,it,06-26
2019-06-27,18235083,it,06-27
2019-06-28,17784995,it,06-28
2019-06-29,17770686,it,06-29
2019-06-30,18922517,it,06-30
2019-07-01,19592677,it,07-01
2019-07-02,19472335,it,07-02
2019-07-03,20207154,it,07-03
2019-07-04,19082743,it,07-04
2019-07-05,18010299,it,07-05
2019-07-06,17418858,it,07-06
2019-07-07,20499441,it,07-07
2019-07-08,20749299,it,07-08
2019-07-09,20337858,it,07-09
2019-07-10,19936865,it,07-10
2019-07-11,19046031,it,07-11
2019-07-12,18912799,it,07-12
2019-07-13,18877748,it,07-13
2019-07-14,20560515,it,07-14
2019-07-15,21549015,it,07-15
2019-07-16,19309960,it,07-16
2019-07-17,19447531,it,07-17
2019-07-18,19270846,it,07-18
2019-07-19,19333414,it,07-19
2019-07-20,18918054,it,07-20
2019-07-21,20241390,it,07-21
2019-07-22,19623663,it,07-22
2019-07-23,19117484,it,07-23
2019-07-24,18800414,it,07-24
2019-07-25,18758000,it,07-25
2019-07-26,17755406,it,07-26
2019-07-27,18319491,it,07-27
2019-07-28,20602470,it,07-28
2019-07-29,19158104,it,07-29
2019-07-30,19545101,it,07-30
2019-07-31,20386029,it,07-31
2019-08-01,19142764,it,08-01
2019-08-02,18710249,it,08-02
2019-08-03,18195301,it,08-03
2019-08-04,18821886,it,08-04
2019-08-05,18879018,it,08-05
2019-08-06,19169625,it,08-06
2019-08-07,19238214,it,08-07
2019-08-08,18767684,it,08-08
2019-08-09,19136314,it,08-09
2019-08-10,18561965,it,08-10
2019-08-11,19438629,it,08-11
2019-08-12,19069642,it,08-12
2019-08-13,19372911,it,08-13
2019-08-14,18632672,it,08-14
2019-08-15,18414802,it,08-15
2019-08-16,20064848,it,08-16
2019-08-17,19803184,it,08-17
2019-08-18,20758753,it,08-18
2019-08-19,20561701,it,08-19
2019-08-20,20558664,it,08-20
2019-08-21,21105608,it,08-21
2019-08-22,21244836,it,08-22
2019-08-23,21714247,it,08-23
2019-08-24,21994110,it,08-24
2019-08-25,21621647,it,08-25
2019-08-26,21062693,it,08-26
2019-08-27,21413951,it,08-27
2019-08-28,21820985,it,08-28
2019-08-29,21471571,it,08-29
2019-08-30,21049533,it,08-30
2019-08-31,20370702,it,08-31
2019-09-01,25796579,it,09-01
2019-09-02,24516206,it,09-02
2019-09-03,21303775,it,09-03
2019-09-04,21496372,it,09-04
2019-09-05,21717110,it,09-05
2019-09-06,17473679,it,09-06
2019-09-07,19641936,it,09-07
2019-09-08,22461213,it,09-08
2019-09-09,20681107,it,09-09
2019-09-10,20582159,it,09-10
2019-09-11,20274971,it,09-11
2019-09-12,20665048,it,09-12
2019-09-13,22073732,it,09-13
2019-09-14,20566935,it,09-14
2019-09-15,21116456,it,09-15
2019-09-16,19654206,it,09-16
2019-09-17,19631760,it,09-17
2019-09-18,19816210,it,09-18
2019-09-19,20372160,it,09-19
2019-09-20,19704211,it,09-20
2019-09-21,19690255,it,09-21
2019-09-22,22873468,it,09-22
2019-09-23,21401614,it,09-23
2019-09-24,20015481,it,09-24
2019-09-25,19391346,it,09-25
2019-09-26,19407940,it,09-26
2019-09-27,19342996,it,09-27
2019-09-28,19330054,it,09-28
2019-09-29,20619575,it,09-29
2019-09-30,19282300,it,09-30
2019-10-01,19127660,it,10-01
2019-10-02,18920284,it,10-02
2019-10-03,19654798,it,10-03
2019-10-04,19752863,it,10-04
2019-10-05,19873550,it,10-05
2019-10-06,20667037,it,10-06
2019-10-07,19004830,it,10-07
2019-10-08,19076345,it,10-08
2019-10-09,20192899,it,10-09
2019-10-10,20014155,it,10-10
2019-10-11,20478286,it,10-11
2019-10-12,20167823,it,10-12
2019-10-13,22691643,it,10-13
2019-10-14,21818486,it,10-14
2019-10-15,21243269,it,10-15
2019-10-16,20224860,it,10-16
2019-10-17,19061120,it,10-17
2019-10-18,19447713,it,10-18
2019-10-19,19907202,it,10-19
2019-10-20,21872206,it,10-20
2019-10-21,22536747,it,10-21
2019-10-22,22414622,it,10-22
2019-10-23,21053689,it,10-23
2019-10-24,19480965,it,10-24
2019-10-25,18402463,it,10-25
2019-10-26,18132533,it,10-26
2019-10-27,20518509,it,10-27
2019-10-28,19472650,it,10-28
